"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-1047","ubiE-PA5064-ubiB","PA5063",5702669,5703439,1,"ubiE","DOOR",18988623
"operon-1047","ubiE-PA5064-ubiB","PA5064",5703454,5704080,1,"","DOOR",18988623
"operon-1047","ubiE-PA5064-ubiB","PA5065",5704077,5705678,1,"ubiB","DOOR",18988623
"operon-1048","hisI-hisE-tatA-tatB-tatC-PA5071","PA5066",5705794,5706198,1,"hisI","DOOR",18988623
"operon-1048","hisI-hisE-tatA-tatB-tatC-PA5071","PA5067",5706191,5706526,1,"hisE","DOOR",18988623
"operon-1048","hisI-hisE-tatA-tatB-tatC-PA5071","PA5068",5706552,5706800,1,"tatA","DOOR",18988623
"operon-1048","hisI-hisE-tatA-tatB-tatC-PA5071","PA5069",5706814,5707239,1,"tatB","DOOR",18988623
"operon-1048","hisI-hisE-tatA-tatB-tatC-PA5071","PA5070",5707236,5708039,1,"tatC","DOOR",18988623
"operon-1048","hisI-hisE-tatA-tatB-tatC-PA5071","PA5071",5708036,5708743,1,"","DOOR",18988623
"operon-1049","PA5076-PA5075-PA5074","PA5074",5711477,5712211,-1,"","DOOR",18988623
"operon-1049","PA5076-PA5075-PA5074","PA5075",5712204,5713166,-1,"","DOOR",18988623
"operon-1049","PA5076-PA5075-PA5074","PA5076",5713232,5714032,-1,"","DOOR",18988623
"operon-1050","PA5078-mdoH","PA5077",5714270,5716855,-1,"opgH","DOOR",18988623
"operon-1050","PA5078-mdoH","PA5078",5716848,5718425,-1,"opgG","DOOR",18988623
"operon-1051","PA5080-PA5079","PA5079",5718882,5719319,-1,"","DOOR",18988623
"operon-1051","PA5080-PA5079","PA5080",5719316,5720287,-1,"","DOOR",18988623
"operon-1052","PA5084-PA5083","PA5083",5721892,5722242,-1,"dguB","DOOR",18988623
"operon-1052","PA5084-PA5083","PA5084",5722267,5723517,-1,"dguA","DOOR",18988623
"operon-1053","PA5090-PA5089-PA5088-PA5087","PA5087",5725479,5726348,-1,"tli5b2","DOOR",18988623
"operon-1053","PA5090-PA5089-PA5088-PA5087","PA5088",5726357,5727238,-1,"tli5b3","DOOR",18988623
"operon-1053","PA5090-PA5089-PA5088-PA5087","PA5089",5727239,5729476,-1,"tle5b","DOOR",18988623
"operon-1053","PA5090-PA5089-PA5088-PA5087","PA5090",5729473,5731845,-1,"vgrG5","DOOR",18988623
"operon-1054","PA5096-PA5095-PA5094-PA5093-hutI-hutG","PA5091",5732116,5732916,-1,"hutG","DOOR",18988623
"operon-1054","PA5096-PA5095-PA5094-PA5093-hutI-hutG","PA5092",5732909,5734117,-1,"hutI","DOOR",18988623
"operon-1054","PA5096-PA5095-PA5094-PA5093-hutI-hutG","PA5093",5734114,5735646,-1,"","DOOR",18988623
"operon-1054","PA5096-PA5095-PA5094-PA5093-hutI-hutG","PA5094",5735643,5736473,-1,"","DOOR",18988623
"operon-1054","PA5096-PA5095-PA5094-PA5093-hutI-hutG","PA5095",5736470,5737321,-1,"","DOOR",18988623
"operon-1054","PA5096-PA5095-PA5094-PA5093-hutI-hutG","PA5096",5737346,5738314,-1,"","DOOR",18988623
"operon-1055","PA5099-hutH-PA5097","PA5097",5738432,5739835,-1,"","DOOR",18988623
"operon-1055","PA5099-hutH-PA5097","PA5098",5739898,5741427,-1,"hutH","DOOR",18988623
"operon-1055","PA5099-hutH-PA5097","PA5099",5741524,5742966,-1,"","DOOR",18988623
"operon-1056","PA5103-PA5102-PA5101","PA5101",5745079,5745876,-1,"","DOOR",18988623
"operon-1056","PA5103-PA5102-PA5101","PA5102",5745895,5746833,-1,"","DOOR",18988623
"operon-1056","PA5103-PA5102-PA5101","PA5103",5746849,5747871,-1,"puuR","DOOR",18988623
"operon-1057","hutC-PA5104","PA5104",5748013,5748603,-1,"","DOOR",18988623
"operon-1057","hutC-PA5104","PA5105",5748600,5749352,-1,"hutC","DOOR",18988623
"operon-1058","fbp-PA5109-PA5108-blc","PA5107",5750961,5751530,-1,"blc","DOOR",18988623
"operon-1058","fbp-PA5109-PA5108-blc","PA5108",5751527,5751784,-1,"","DOOR",18988623
"operon-1058","fbp-PA5109-PA5108-blc","PA5109",5751857,5752459,-1,"","DOOR",18988623
"operon-1058","fbp-PA5109-PA5108-blc","PA5110",5752464,5753474,-1,"fbp","DOOR",18988623
"operon-1059","PA5114-PA5113","PA5113",5756347,5757741,-1,"","DOOR",18988623
"operon-1059","PA5114-PA5113","PA5114",5757738,5761343,-1,"","DOOR",18988623
"operon-1060","PA5122-PA5123","PA5122",5770937,5771458,1,"","DOOR",18988623
"operon-1060","PA5122-PA5123","PA5123",5771455,5772027,1,"","DOOR",18988623
"operon-1061","ntrB-ntrC","PA5124",5772298,5773374,1,"ntrB","DOOR",18988623
"operon-1061","ntrB-ntrC","PA5125",5773377,5774807,1,"ntrC","DOOR",18988623
"operon-1062","PA5130-grx-secB","PA5128",5776606,5777097,-1,"secB","DOOR",18988623
"operon-1062","PA5130-grx-secB","PA5129",5777134,5777388,-1,"grxC","DOOR",18988623
"operon-1062","PA5130-grx-secB","PA5130",5777390,5777809,-1,"","DOOR",18988623
"operon-1063","PA5133-PA5134-PA5135-PA5136","PA5133",5780963,5782249,1,"","DOOR",18988623
"operon-1063","PA5133-PA5134-PA5135-PA5136","PA5134",5782278,5783588,1,"ctpA","DOOR",18988623
"operon-1063","PA5133-PA5134-PA5135-PA5136","PA5135",5783588,5784361,1,"","DOOR",18988623
"operon-1063","PA5133-PA5134-PA5135-PA5136","PA5136",5784430,5785911,1,"","DOOR",18988623
"operon-1064","PA5139-PA5138","PA5138",5786853,5787605,-1,"","DOOR",18988623
"operon-1064","PA5139-PA5138","PA5139",5787696,5788442,-1,"","DOOR",18988623
"operon-1065","hisA-hisF1","PA5140",5788614,5789384,-1,"hisF1","DOOR",18988623
"operon-1065","hisA-hisF1","PA5141",5789395,5790132,-1,"hisA","DOOR",18988623
"operon-1066","hisB-hisH1","PA5142",5790445,5791086,-1,"hisH1","DOOR",18988623
"operon-1066","hisB-hisH1","PA5143",5791083,5791676,-1,"hisB","DOOR",18988623
"operon-1067","PA5146-mutY-PA5148-PA5149","PA5146",5793705,5795957,1,"","DOOR",18988623
"operon-1067","PA5146-mutY-PA5148-PA5149","PA5147",5795954,5797021,1,"mutY","DOOR",18988623
"operon-1067","PA5146-mutY-PA5148-PA5149","PA5148",5797065,5797337,1,"","DOOR",18988623
"operon-1067","PA5146-mutY-PA5148-PA5149","PA5149",5797365,5798447,1,"","DOOR",18988623
"operon-1068","PA5152-PA5153-PA5154-PA5155","PA5152",5800527,5801300,1,"","DOOR",18988623
"operon-1068","PA5152-PA5153-PA5154-PA5155","PA5153",5801315,5802067,1,"","DOOR",18988623
"operon-1068","PA5152-PA5153-PA5154-PA5155","PA5154",5802129,5802824,1,"","DOOR",18988623
"operon-1068","PA5152-PA5153-PA5154-PA5155","PA5155",5802821,5803513,1,"","DOOR",18988623
"operon-1069","PA5157-PA5158-PA5159-PA5160","PA5157",5805206,5805676,1,"","DOOR",18988623
"operon-1069","PA5157-PA5158-PA5159-PA5160","PA5158",5805680,5807158,1,"","DOOR",18988623
"operon-1069","PA5157-PA5158-PA5159-PA5160","PA5159",5807173,5808357,1,"","DOOR",18988623
"operon-1069","PA5157-PA5158-PA5159-PA5160","PA5160",5808368,5809897,1,"","DOOR",18988623
"operon-41698","rmlBDAC operon","PA5161",5810281,5811339,1,"rmlB","PseudoCAP",22262098
"operon-41699","rmlBDAC operon","PA5161",5810281,5811339,1,"rmlB","PseudoCAP",22262098
"operon-1070","rmlB-rmlD-rmlA-rmlC","PA5162",5811336,5812244,1,"rmlD","DOOR",18988623
"operon-41698","rmlBDAC operon","PA5162",5811336,5812244,1,"rmlD","PseudoCAP",22262098
"operon-41699","rmlBDAC operon","PA5162",5811336,5812244,1,"rmlD","PseudoCAP",22262098
"operon-1070","rmlB-rmlD-rmlA-rmlC","PA5163",5812241,5813122,1,"rmlA","DOOR",18988623
"operon-41698","rmlBDAC operon","PA5163",5812241,5813122,1,"rmlA","PseudoCAP",22262098
"operon-41699","rmlBDAC operon","PA5163",5812241,5813122,1,"rmlA","PseudoCAP",22262098
"operon-1070","rmlB-rmlD-rmlA-rmlC","PA5164",5813122,5813667,1,"rmlC","DOOR",18988623
"operon-41698","rmlBDAC operon","PA5164",5813122,5813667,1,"rmlC","PseudoCAP",22262098
"operon-41699","rmlBDAC operon","PA5164",5813122,5813667,1,"rmlC","PseudoCAP",22262098
"operon-1071","dctB-dctD","PA5165",5813727,5815565,1,"dctB","DOOR",18988623
"operon-1071","dctB-dctD","PA5166",5815562,5816950,1,"dctD","DOOR",18988623
"operon-1072","dctP-dctQ-dctM","PA5167",5817191,5818186,1,"dctP","DOOR",18988623
"operon-1072","dctP-dctQ-dctM","PA5168",5818202,5818834,1,"dctQ","DOOR",18988623
"operon-1072","dctP-dctQ-dctM","PA5169",5818831,5820114,1,"dctM","DOOR",18988623
"operon-1073","arcD-arcA-arcB-arcC","PA5170",5820910,5822358,1,"arcD","DOOR",18988623
"operon-1073","arcD-arcA-arcB-arcC","PA5171",5822380,5823636,1,"arcA","DOOR",18988623
"operon-1073","arcD-arcA-arcB-arcC","PA5172",5823716,5824726,1,"arcB","DOOR",18988623
"operon-1073","arcD-arcA-arcB-arcC","PA5173",5824787,5825719,1,"arcC","DOOR",18988623
"operon-1074","PA5176-cysQ","PA5175",5828086,5828907,-1,"cysQ","DOOR",18988623
"operon-1074","PA5176-cysQ","PA5176",5828904,5829470,-1,"","DOOR",18988623
"operon-1075","PA5180-PA5181","PA5180",5831902,5832741,1,"","DOOR",18988623
"operon-1075","PA5180-PA5181","PA5181",5832749,5835070,1,"","DOOR",18988623
"operon-1076","PA5188-PA5187-PA5186-PA5185","PA5185",5837449,5837892,-1,"","DOOR",18988623
"operon-1076","PA5188-PA5187-PA5186-PA5185","PA5186",5837915,5839078,-1,"","DOOR",18988623
"operon-1076","PA5188-PA5187-PA5186-PA5185","PA5187",5839105,5840895,-1,"","DOOR",18988623
"operon-1076","PA5188-PA5187-PA5186-PA5185","PA5188",5840897,5842132,-1,"","DOOR",18988623
"operon-1077","amgR-amgS","PA5199",5851239,5852558,-1,"amgS","DOOR",18988623
"operon-1077","amgR-amgS","PA5200",5852653,5853396,-1,"amgR","DOOR",18988623
"operon-1078","PA5201-PA5202","PA5201",5853585,5855924,1,"","DOOR",18988623
"operon-1078","PA5201-PA5202","PA5202",5855936,5856325,1,"","DOOR",18988623
"operon-1079","PA5208-PA5207","PA5207",5861721,5862989,-1,"","DOOR",18988623
"operon-1079","PA5208-PA5207","PA5208",5863034,5863711,-1,"","DOOR",18988623
"operon-1080","gcvT1-gcvH1","PA5214",5871231,5871620,-1,"gcvH1","DOOR",18988623
"operon-1080","gcvT1-gcvH1","PA5215",5871667,5872749,-1,"gcvT1","DOOR",18988623
"operon-1081","PA5218-PA5217-PA5216","PA5216",5872900,5874519,-1,"","DOOR",18988623
"operon-1081","PA5218-PA5217-PA5216","PA5217",5874587,5875585,-1,"","DOOR",18988623
"operon-1081","PA5218-PA5217-PA5216","PA5218",5875653,5876567,-1,"","DOOR",18988623
"operon-1082","PA5219-PA5220","PA5219",5876664,5877857,1,"","DOOR",18988623
"operon-1082","PA5219-PA5220","PA5220",5877896,5878717,1,"","DOOR",18988623
"operon-1083","PA5225-pepP-ubiH-PA5222-PA5221","PA5221",5878754,5879971,-1,"","DOOR",18988623
"operon-1083","PA5225-pepP-ubiH-PA5222-PA5221","PA5222",5880000,5880482,-1,"","DOOR",18988623
"operon-1083","PA5225-pepP-ubiH-PA5222-PA5221","PA5223",5880487,5881671,-1,"ubiH","DOOR",18988623
"operon-1083","PA5225-pepP-ubiH-PA5222-PA5221","PA5224",5881679,5883013,-1,"pepP","DOOR",18988623
"operon-1083","PA5225-pepP-ubiH-PA5222-PA5221","PA5225",5883023,5883577,-1,"","DOOR",18988623
"operon-1084","PA5226-PA5227","PA5226",5883664,5883975,1,"","DOOR",18988623
"operon-1084","PA5226-PA5227","PA5227",5883972,5884286,1,"","DOOR",18988623
"operon-1085","PA5232-PA5231-PA5230","PA5230",5885954,5887078,-1,"","DOOR",18988623
"operon-1085","PA5232-PA5231-PA5230","PA5231",5887082,5889832,-1,"","DOOR",18988623
"operon-1085","PA5232-PA5231-PA5230","PA5232",5889829,5890902,-1,"","DOOR",18988623
"operon-1086","PA5238-PA5237-PA5236","PA5236",5894293,5895261,-1,"","DOOR",18988623
"operon-1086","PA5238-PA5237-PA5236","PA5237",5895261,5896727,-1,"","DOOR",18988623
"operon-1086","PA5238-PA5237-PA5236","PA5238",5896806,5898794,-1,"","DOOR",18988623
"operon-1087","hemB-ppk","PA5242",5902386,5904596,-1,"ppk","DOOR",18988623
"operon-1087","hemB-ppk","PA5243",5904614,5905627,-1,"hemB","DOOR",18988623
"operon-1088","PA5252-PA5251","PA5251",5912027,5912605,-1,"","DOOR",18988623
"operon-1088","PA5252-PA5251","PA5252",5912605,5914521,-1,"","DOOR",18988623
"operon-1089","hemC-hemD-PA5258-PA5257","PA5257",5918350,5919588,-1,"","DOOR",18988623
"operon-1089","hemC-hemD-PA5258-PA5257","PA5258",5919585,5920715,-1,"","DOOR",18988623
"operon-1089","hemC-hemD-PA5258-PA5257","PA5259",5920742,5921497,-1,"hemD","DOOR",18988623
"operon-1089","hemC-hemD-PA5258-PA5257","PA5260",5921494,5922435,-1,"hemC","DOOR",18988623
"operon-1090","algZ-algR","PA5261",5922544,5923290,-1,"algR","DOOR",18988623
"operon-1090","algZ-algR","PA5262",5923295,5924371,-1,"fimS","DOOR",18988623
"operon-1091","PA5266-PA5265","PA5265",5927336,5930605,-1,"","DOOR",18988623
"operon-1091","PA5266-PA5265","PA5266",5930602,5932677,-1,"vgrG6","DOOR",18988623
"operon-1092","PA5269-PA5270-PA5271","PA5269",5934770,5935045,1,"","DOOR",18988623
"operon-1092","PA5269-PA5270-PA5271","PA5270",5935064,5935945,1,"","DOOR",18988623
"operon-1092","PA5269-PA5270-PA5271","PA5271",5935988,5936221,1,"","DOOR",18988623
"operon-1093","cyaA-PA5273","PA5272",5936370,5939222,1,"cyaA","DOOR",18988623
"operon-1093","cyaA-PA5273","PA5273",5939263,5939976,1,"","DOOR",18988623
"operon-1094","lppL-lysA-dapF-PA5279-sss-PA5281","PA5276",5941336,5941476,1,"lppL","DOOR",18988623
"operon-1094","lppL-lysA-dapF-PA5279-sss-PA5281","PA5277",5941487,5942734,1,"lysA","DOOR",18988623
"operon-1094","lppL-lysA-dapF-PA5279-sss-PA5281","PA5278",5942745,5943575,1,"dapF","DOOR",18988623
"operon-1094","lppL-lysA-dapF-PA5279-sss-PA5281","PA5279",5943606,5944307,1,"","DOOR",18988623
"operon-1094","lppL-lysA-dapF-PA5279-sss-PA5281","PA5280",5944327,5945238,1,"sss","DOOR",18988623
"operon-1094","lppL-lysA-dapF-PA5279-sss-PA5281","PA5281",5945235,5945933,1,"","DOOR",18988623
"operon-1095","glnK-amtB","PA5287",5951115,5952443,-1,"amtB","DOOR",18988623
"operon-1095","glnK-amtB","PA5288",5952483,5952821,-1,"glnK","DOOR",18988623
"operon-1096","PA5289-PA5290","PA5289",5953261,5953521,1,"","DOOR",18988623
"operon-1096","PA5289-PA5290","PA5290",5953562,5955055,1,"","DOOR",18988623
"operon-41742","dadAX","PA5302",5970686,5971759,-1,"dadX","PseudoCAP",19666712
"operon-1097","dadA-PA5303","PA5303",5971850,5972203,-1,"","DOOR",18988623
"operon-1097","dadA-PA5303","PA5304",5972178,5973476,-1,"dadA","DOOR",18988623
"operon-41742","dadAX","PA5304",5972178,5973476,-1,"dadA","PseudoCAP",19666712
"operon-1098","PA5307-PA5306-PA5305","PA5305",5973833,5974177,-1,"","DOOR",18988623
"operon-1098","PA5307-PA5306-PA5305","PA5306",5974190,5974381,-1,"","DOOR",18988623
"operon-1098","PA5307-PA5306-PA5305","PA5307",5974402,5976969,-1,"","DOOR",18988623
"operon-1099","pauB4-PA5310","PA5309",5977789,5979108,1,"pauB4","DOOR",18988623
"operon-1099","pauB4-PA5310","PA5310",5979194,5980783,1,"","DOOR",18988623
"operon-1100","gabT2-PA5314","PA5313",5983820,5985154,1,"gabT2","DOOR",18988623
"operon-1100","gabT2-PA5314","PA5314",5985219,5985581,1,"","DOOR",18988623
"operon-1101","rpmB-rpmG","PA5315",5985716,5985871,-1,"rpmG","DOOR",18988623
"operon-1101","rpmB-rpmG","PA5316",5985883,5986119,-1,"rpmB","DOOR",18988623
"operon-1102","PA5317-PA5318","PA5317",5986475,5988055,1,"dppA5","DOOR",18988623
"operon-1102","PA5317-PA5318","PA5318",5988081,5988629,1,"","DOOR",18988623
"operon-1103","coaC-dut","PA5320",5989460,5990668,1,"coaC","DOOR",18988623
"operon-1103","coaC-dut","PA5321",5990676,5991131,1,"dut","DOOR",18988623
"operon-1104","algC-argB","PA5322",5991168,5993774,1,"algC","DOOR",18988623
"operon-1104","algC-argB","PA5323",5993791,5994696,1,"argB","DOOR",18988623
"operon-1105","PA5327-PA5326","PA5326",5997057,5998265,-1,"sphD","DOOR",18988623
"operon-1105","PA5327-PA5326","PA5327",5998348,5999676,-1,"sphC","DOOR",18988623
"operon-1106","pyrE-PA5330","PA5330",6000761,6001378,-1,"","DOOR",18988623
"operon-1106","pyrE-PA5330","PA5331",6001399,6002040,-1,"pyrE","DOOR",18988623
"operon-1107","rph-PA5333","PA5333",6002959,6003330,-1,"","DOOR",18988623
"operon-1107","rph-PA5333","PA5334",6003377,6004096,-1,"rph","DOOR",18988623
"operon-1108","PA5335-gmk","PA5335",6004277,6005140,1,"","DOOR",18988623
"operon-1108","PA5335-gmk","PA5336",6005199,6005810,1,"gmk","DOOR",18988623
"operon-1109","rpoZ-spoT","PA5337",6005899,6006165,1,"rpoZ","DOOR",18988623
"operon-1109","rpoZ-spoT","PA5338",6006231,6008336,1,"spoT","DOOR",18988623
"operon-1110","PA5339-PA5340","PA5339",6008398,6008778,1,"","DOOR",18988623
"operon-1110","PA5339-PA5340","PA5340",6008833,6009564,1,"","DOOR",18988623
"operon-1111","PA5343-PA5342","PA5342",6010258,6011058,-1,"","DOOR",18988623
"operon-1111","PA5343-PA5342","PA5343",6011058,6011909,-1,"","DOOR",18988623
"operon-1112","oxyR-recG","PA5344",6012047,6012979,1,"oxyR","DOOR",18988623
"operon-41720","oxyR-recG","PA5344",6012047,6012979,1,"oxyR","PseudoCAP",10913087
"operon-1112","oxyR-recG","PA5345",6012976,6015051,1,"recG","DOOR",18988623
"operon-41720","oxyR-recG","PA5345",6012976,6015051,1,"recG","PseudoCAP",10913087
"operon-1113","rubA2-PA5349","PA5349",6017624,6018778,-1,"rubB","DOOR",18988623
"operon-1113","rubA2-PA5349","PA5350",6018830,6018997,-1,"rubA2","DOOR",18988623
"operon-1114","glcD-glcE-glcF-PA5352","PA5352",6019482,6019883,-1,"","DOOR",18988623
"operon-1114","glcD-glcE-glcF-PA5352","PA5353",6019888,6021114,-1,"glcF","DOOR",18988623
"operon-1114","glcD-glcE-glcF-PA5352","PA5354",6021124,6022203,-1,"glcE","DOOR",18988623
"operon-1114","glcD-glcE-glcF-PA5352","PA5355",6022203,6023702,-1,"glcD","DOOR",18988623
"operon-1115","glcC-PA5357-ubiA","PA5356",6023907,6024662,1,"glcC","DOOR",18988623
"operon-1115","glcC-PA5357-ubiA","PA5357",6024742,6025278,1,"","DOOR",18988623
"operon-1115","glcC-PA5357-ubiA","PA5358",6025305,6026195,1,"ubiA","DOOR",18988623
"operon-1116","phoB-phoR-PA5362","PA5360",6026779,6027468,1,"phoB","DOOR",18988623
"operon-41745","phoBR","PA5360",6026779,6027468,1,"phoB","PseudoCAP",2115874
"operon-1116","phoB-phoR-PA5362","PA5361",6027542,6028873,1,"phoR","DOOR",18988623
"operon-41745","phoBR","PA5361",6027542,6028873,1,"phoR","PseudoCAP",2115874
"operon-1116","phoB-phoR-PA5362","PA5362",6028976,6030316,1,"","DOOR",18988623
"operon-1117","pstC-pstA-pstB","PA5366",6033211,6034044,-1,"pstB","DOOR",18988623
"operon-1117","pstC-pstA-pstB","PA5367",6034060,6035736,-1,"pstA","DOOR",18988623
"operon-1117","pstC-pstA-pstB","PA5368",6035756,6037789,-1,"pstC","DOOR",18988623
"operon-1118","PA5369.5-PA5369.4-PA5369.3","PA5369.3",6042963,6043038,-1,"","DOOR",18988623
"operon-1118","PA5369.5-PA5369.4-PA5369.3","PA5369.4",6043067,6043143,-1,"","DOOR",18988623
"operon-1118","PA5369.5-PA5369.4-PA5369.3","PA5369.5",6043208,6044743,-1,"","DOOR",18988623
"operon-1119","betB-betA","PA5372",6047364,6049049,-1,"betA","DOOR",18988623
"operon-1119","betB-betA","PA5373",6049185,6050657,-1,"betB","DOOR",18988623
"operon-1120","PA5378-PA5377-PA5376","PA5376",6053412,6054590,-1,"cbcV","DOOR",18988623
"operon-1120","PA5378-PA5377-PA5376","PA5377",6054594,6055433,-1,"cbcW","DOOR",18988623
"operon-1120","PA5378-PA5377-PA5376","PA5378",6055475,6056413,-1,"cbcX","DOOR",18988623
"operon-1121","cdhC-cdhA- cdhB -PA5384","PA5384",6062352,6063347,-1,"hocS","DOOR",18988623
"operon-1121","cdhC-cdhA- cdhB -PA5384","PA5385",6063353,6063832,-1,"cdhB","DOOR",18988623
"operon-1121","cdhC-cdhA- cdhB -PA5384","PA5386",6063883,6064848,-1,"cdhA","DOOR",18988623
"operon-1121","cdhC-cdhA- cdhB -PA5384","PA5387",6064899,6065783,-1,"cdhC","DOOR",18988623
"operon-1122","PA5393-PA5392-PA5391-PA5390","PA5390",6067945,6069099,-1,"","DOOR",18988623
"operon-1122","PA5393-PA5392-PA5391-PA5390","PA5391",6069156,6069830,-1,"","DOOR",18988623
"operon-1122","PA5393-PA5392-PA5391-PA5390","PA5392",6069844,6070266,-1,"","DOOR",18988623
"operon-1122","PA5393-PA5392-PA5391-PA5390","PA5393",6070266,6071618,-1,"","DOOR",18988623
"operon-1123","PA5397-dgcA-dgcB","PA5397",6075334,6075864,1,"","DOOR",18988623
"operon-1123","PA5397-dgcA-dgcB","PA5398",6075880,6077940,1,"dgcA","DOOR",18988623
"operon-1123","PA5397-dgcA-dgcB","PA5399",6078044,6080005,1,"dgcB","DOOR",18988623
"operon-1124","PA5400-PA5401","PA5400",6080370,6081356,1,"","DOOR",18988623
"operon-1124","PA5400-PA5401","PA5401",6081392,6082165,1,"","DOOR",18988623
"operon-1125","PA5402-PA5403-PA5404-PA5405-PA5406-PA5407","PA5402",6082290,6082859,1,"","DOOR",18988623
"operon-1125","PA5402-PA5403-PA5404-PA5405-PA5406-PA5407","PA5403",6082867,6083073,1,"","DOOR",18988623
"operon-1125","PA5402-PA5403-PA5404-PA5405-PA5406-PA5407","PA5404",6083105,6083509,1,"","DOOR",18988623
"operon-1125","PA5402-PA5403-PA5404-PA5405-PA5406-PA5407","PA5405",6083523,6083756,1,"","DOOR",18988623
"operon-1125","PA5402-PA5403-PA5404-PA5405-PA5406-PA5407","PA5406",6083753,6084085,1,"","DOOR",18988623
"operon-1125","PA5402-PA5403-PA5404-PA5405-PA5406-PA5407","PA5407",6084082,6084372,1,"","DOOR",18988623
"operon-1126","PA5409-PA5408","PA5408",6084369,6084545,-1,"","DOOR",18988623
"operon-1126","PA5409-PA5408","PA5409",6084550,6085110,-1,"","DOOR",18988623
"operon-1127","PA5414-ltaA","PA5413",6092046,6093086,-1,"ltaA","DOOR",18988623
"operon-1127","PA5414-ltaA","PA5414",6093167,6093808,-1,"","DOOR",18988623
"operon-1128","glyA1-soxB-soxD-soxA-soxG","PA5415",6094024,6095277,1,"glyA1","DOOR",18988623
"operon-1128","glyA1-soxB-soxD-soxA-soxG","PA5416",6095363,6096613,1,"soxB","DOOR",18988623
"operon-1128","glyA1-soxB-soxD-soxA-soxG","PA5417",6096707,6097027,1,"soxD","DOOR",18988623
"operon-1128","glyA1-soxB-soxD-soxA-soxG","PA5418",6097024,6100041,1,"soxA","DOOR",18988623
"operon-1128","glyA1-soxB-soxD-soxA-soxG","PA5419",6100135,6100770,1,"soxG","DOOR",18988623
"operon-1129","PA5424-PA5423","PA5423",6104189,6104737,-1,"","DOOR",18988623
"operon-1129","PA5424-PA5423","PA5424",6104799,6105044,-1,"","DOOR",18988623
"operon-1130","purE-purK","PA5425",6105159,6106241,-1,"purK","DOOR",18988623
"operon-1130","purE-purK","PA5426",6106272,6106763,-1,"purE","DOOR",18988623
"operon-1131","PA5431-PA5430","PA5430",6111048,6112262,-1,"","DOOR",18988623
"operon-1131","PA5431-PA5430","PA5431",6112299,6113774,-1,"","DOOR",18988623
"operon-1132","PA5432-PA5433","PA5432",6113902,6114351,1,"","DOOR",18988623
"operon-1132","PA5432-PA5433","PA5433",6114360,6115034,1,"","DOOR",18988623
"operon-1133","PA5436-PA5435","PA5435",6116493,6118316,-1,"","DOOR",18988623
"operon-1133","PA5436-PA5435","PA5436",6118332,6119747,-1,"","DOOR",18988623
"operon-1134","PA5439-PA5440","PA5439",6122139,6123605,1,"","DOOR",18988623
"operon-1134","PA5439-PA5440","PA5440",6123686,6125080,1,"","DOOR",18988623
"operon-1135","PA5442-PA5441","PA5441",6125796,6127997,-1,"","DOOR",18988623
